"Jan05-Dec05","Unemployed","West Midlands","White Other","Male","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","White Other","Male","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","White Other","Male","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","White Other","Male","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Black","All","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Black","All","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Black","All","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Black","All","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Black","All","65+","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Black","Female","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Black","Female","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Black","Female","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Black","Female","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Black","Female","65+","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Black","Male","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Black","Male","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Black","Male","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Black","Male","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Mixed","All","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Mixed","All","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Mixed","All","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Mixed","Female","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Mixed","Female","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Mixed","Male","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Mixed","Male","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Mixed","Male","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Indian","All","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Indian","All","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Indian","All","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Indian","All","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Indian","Female","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Indian","Female","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Indian","Female","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Indian","Female","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Indian","Male","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Indian","Male","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Indian","Male","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Indian","Male","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Pakistani/Bangladeshi","All","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Pakistani/Bangladeshi","All","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Pakistani/Bangladeshi","All","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Pakistani/Bangladeshi","All","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Pakistani/Bangladeshi","Female","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Pakistani/Bangladeshi","Female","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Pakistani/Bangladeshi","Female","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Pakistani/Bangladeshi","Male","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Pakistani/Bangladeshi","Male","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Pakistani/Bangladeshi","Male","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Pakistani/Bangladeshi","Male","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other Asian","All","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other Asian","All","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other Asian","All","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other Asian","Female","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other Asian","Female","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other Asian","Female","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other Asian","Male","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other Asian","Male","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other Asian","Male","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other","All","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other","All","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other","All","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other","All","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other","Female","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other","Female","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other","Female","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other","Male","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other","Male","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Other","Male","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Unreported","All","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Unreported","All","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Unreported","All","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Unreported","Male","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Unreported","Male","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","West Midlands","Unreported","Male","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","All","All","All","16+","""119","551""","""2","515","321""","644","4.8","1.6","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","All","All","16-24","16+","""54","925""","""426","765""","268","12.9","4","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","All","All","25-49","16+","""51","028""","""1","466","290""","280","3.5","2.1","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","All","All","50-64","16+","""13","032""","""589","181""","89","2.2","3.1","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","All","All","65+","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","All","Female","All","16+","""49","145""","""1","147","123""","279","4.3","2.4","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","All","Female","16-24","16+","""23","461""","""194","995""","120","12","5.8","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","All","Female","25-49","16+","""19","843""","""677","713""","118","2.9","3","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","All","Female","50-64","16+","""5","772""","""260","591""","40","2.2","4.6","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","All","Female","65+","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","All","Male","All","16+","""70","406""","""1","368","198""","365","5.1","2.3","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","All","Male","16-24","16+","""31","464""","""231","770""","148","13.6","5.5","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","All","Male","25-49","16+","""31","185""","""788","577""","162","4","3","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","All","Male","50-64","16+","""7","260""","""328","590""","49","2.2","4.1","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","All","Male","65+","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White British","All","All","16+","""98","875""","""2","310","619""","562","4.3","2.6","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White British","All","16-24","16+","""44","071""","""383","176""","230","11.5","6.5","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White British","All","25-49","16+","""41","359""","""1","328","888""","237","3.1","3.5","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White British","All","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White British","All","65+","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White British","Female","All","16+","""41","553""","""1","071","690""","245","3.9","3.8","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White British","Female","16-24","16+","""19","959""","""179","472""","106","11.1","9.5","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White British","Female","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White British","Female","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White British","Female","65+","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White British","Male","All","16+","""57","322""","""1","238","929""","317","4.6","3.7","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White British","Male","16-24","16+","""24","112""","""203","704""","124","11.8","9","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White British","Male","25-49","16+","""25","606""","""702","952""","139","3.6","4.9","","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White British","Male","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White British","Male","65+","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White Other","All","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White Other","All","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White Other","All","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White Other","All","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White Other","Female","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White Other","Female","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White Other","Female","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White Other","Male","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White Other","Male","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White Other","Male","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","White Other","Male","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Black","All","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Black","All","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Black","All","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Black","Female","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Black","Female","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Black","Female","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Black","Male","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Black","Male","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Black","Male","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Mixed","All","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Mixed","All","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Mixed","All","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Mixed","Female","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Mixed","Female","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Mixed","Male","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Mixed","Male","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Mixed","Male","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Indian","All","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Indian","All","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Indian","All","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Indian","Female","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Indian","Female","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Indian","Female","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Pakistani/Bangladeshi","All","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Pakistani/Bangladeshi","All","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Pakistani/Bangladeshi","All","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Pakistani/Bangladeshi","Female","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Pakistani/Bangladeshi","Female","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Pakistani/Bangladeshi","Female","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Pakistani/Bangladeshi","Male","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Pakistani/Bangladeshi","Male","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Pakistani/Bangladeshi","Male","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Other Asian","All","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Other Asian","All","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Other Asian","All","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Other Asian","Female","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Other Asian","Female","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Other Asian","Female","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Other Asian","Male","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Other Asian","Male","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Other","All","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Other","All","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Other","All","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Other","Female","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Other","Female","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Other","Male","All","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Other","Male","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan05-Dec05","Unemployed","Yorkshire and The Humber","Other","Male","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","All","All","All","16+","""1","598","527""","""29","787","303""","""8","725""","5.4","0.5","","","","
"
"Jan06-Dec06","Unemployed","All","All","All","16-24","16+","""637","879""","""4","575","728""","""3","330""","13.9","1.2","","","","
"
"Jan06-Dec06","Unemployed","All","All","All","25-49","16+","""730","954""","""17","545","066""","""3","967""","4.2","0.6","","","","
"
"Jan06-Dec06","Unemployed","All","All","All","50-64","16+","""216","078""","""7","056","873""","""1","348""","3.1","0.9","","","","
"
"Jan06-Dec06","Unemployed","All","All","All","65+","16+","""13","616""","""609","636""","80","2.2","3.2","","","","
"
"Jan06-Dec06","Unemployed","All","All","Female","All","16+","""666","147""","""13","677","122""","""3","770""","4.9","0.7","","","","
"
"Jan06-Dec06","Unemployed","All","All","Female","16-24","16+","""257","940""","""2","177","825""","""1","385""","11.8","1.7","","","","
"
"Jan06-Dec06","Unemployed","All","All","Female","25-49","16+","""326","856""","""8","101","628""","""1","886""","4","0.9","","","","
"
"Jan06-Dec06","Unemployed","All","All","Female","50-64","16+","""77","620""","""3","167","504""","479","2.5","1.4","","","","
"
"Jan06-Dec06","Unemployed","All","All","Female","65+","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","All","Male","All","16+","""932","380""","""16","110","181""","""4","955""","5.8","0.7","","","","
"
"Jan06-Dec06","Unemployed","All","All","Male","16-24","16+","""379","939""","""2","397","903""","""1","945""","15.8","1.6","","","","
"
"Jan06-Dec06","Unemployed","All","All","Male","25-49","16+","""404","098""","""9","443","438""","""2","081""","4.3","0.9","","","","
"
"Jan06-Dec06","Unemployed","All","All","Male","50-64","16+","""138","458""","""3","889","369""","869","3.6","1.2","","","","
"
"Jan06-Dec06","Unemployed","All","All","Male","65+","16+","""9","885""","""379","471""","60","2.6","4","","","","
"
"Jan06-Dec06","Unemployed","All","White British","All","All","16+","""1","197","701""","""25","351","600""","""6","987""","4.7","0.8","","","","
"
"Jan06-Dec06","Unemployed","All","White British","All","16-24","16+","""497","350""","""3","833","582""","""2","755""","13","2","","","","
"
"Jan06-Dec06","Unemployed","All","White British","All","25-49","16+","""508","062""","""14","564","384""","""2","999""","3.5","1","","","","
"
"Jan06-Dec06","Unemployed","All","White British","All","50-64","16+","""179","835""","""6","395","291""","""1","158""","2.8","1.5","","","","
"
"Jan06-Dec06","Unemployed","All","White British","All","65+","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","White British","Female","All","16+","""497","087""","""11","736","909""","""2","996""","4.2","1.1","","","","
"
"Jan06-Dec06","Unemployed","All","White British","Female","16-24","16+","""200","001""","""1","825","599""","""1","135""","11","2.9","","","","
"
"Jan06-Dec06","Unemployed","All","White British","Female","25-49","16+","""228","493""","""6","823","414""","""1","434""","3.3","1.5","","","","
"
"Jan06-Dec06","Unemployed","All","White British","Female","50-64","16+","""64","976""","""2","877","063""","408","2.3","2.3","","","","
"
"Jan06-Dec06","Unemployed","All","White British","Female","65+","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","White British","Male","All","16+","""700","614""","""13","614","691""","""3","991""","5.1","1.1","","","","
"
"Jan06-Dec06","Unemployed","All","White British","Male","16-24","16+","""297","349""","""2","007","983""","""1","620""","14.8","2.7","","","","
"
"Jan06-Dec06","Unemployed","All","White British","Male","25-49","16+","""279","569""","""7","740","970""","""1","565""","3.6","1.5","","","","
"
"Jan06-Dec06","Unemployed","All","White British","Male","50-64","16+","""114","859""","""3","518","228""","750","3.3","2","","","","
"
"Jan06-Dec06","Unemployed","All","White British","Male","65+","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","White Other","All","All","16+","""95","170""","""1","762","124""","460","5.4","3.3","","","","
"
"Jan06-Dec06","Unemployed","All","White Other","All","16-24","16+","""30","342""","""270","257""","134","11.2","8.4","","","","
"
"Jan06-Dec06","Unemployed","All","White Other","All","25-49","16+","""53","188""","""1","139","267""","255","4.7","4.1","","","","
"
"Jan06-Dec06","Unemployed","All","White Other","All","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","White Other","All","65+","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","White Other","Female","All","16+","""42","706""","""805","606""","214","5.3","4.7","","","","
"
"Jan06-Dec06","Unemployed","All","White Other","Female","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","White Other","Female","25-49","16+","""24","260""","""507","214""","123","4.8","6","","","","
"
"Jan06-Dec06","Unemployed","All","White Other","Female","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","White Other","Male","All","16+","""52","464""","""956","518""","246","5.5","4.5","","","","
"
"Jan06-Dec06","Unemployed","All","White Other","Male","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","White Other","Male","25-49","16+","""28","928""","""632","053""","132","4.6","5.6","","","","
"
"Jan06-Dec06","Unemployed","All","White Other","Male","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","White Other","Male","65+","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Black","All","All","16+","""89","593""","""677","769""","338","13.2","5.7","","","","
"
"Jan06-Dec06","Unemployed","All","Black","All","16-24","16+","""28","201""","""103","381""","101","27.3","13.7","","","","
"
"Jan06-Dec06","Unemployed","All","Black","All","25-49","16+","""54","911""","""490","015""","210","11.2","6.7","","","","
"
"Jan06-Dec06","Unemployed","All","Black","All","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Black","All","65+","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Black","Female","All","16+","""37","161""","""337","669""","152","11","7.9","","","","
"
"Jan06-Dec06","Unemployed","All","Black","Female","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Black","Female","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Black","Female","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Black","Female","65+","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Black","Male","All","16+","""52","432""","""340","100""","186","15.4","8.2","","","","
"
"Jan06-Dec06","Unemployed","All","Black","Male","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Black","Male","25-49","16+","""30","590""","""247","253""","111","12.4","9.7","","","","
"
"Jan06-Dec06","Unemployed","All","Black","Male","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Black","Male","65+","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Mixed","All","All","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Mixed","All","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Mixed","All","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Mixed","All","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Mixed","Female","All","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Mixed","Female","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Mixed","Female","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Mixed","Female","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Mixed","Male","All","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Mixed","Male","16-24","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Mixed","Male","25-49","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Mixed","Male","50-64","16+","?","?","?","?","?","Supress","","","
"
"Jan06-Dec06","Unemployed","All","Indian","All","All","16+","""49","254""","""641","688""","216","7.7","5.6","","","","
"
