"Title","People claiming Jobseeker’s Allowance by ethnicity"
"Location","England and Wales"
"Time period","2015"
"Data source","Official Labour Market Statistics (NOMIS)"
"Data source link","https://www.nomisweb.co.uk/home/news.asp?cat=24"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","December 2015"

"Ethnicity","%","Number of claimants"
"All","1.7","622,840"
"White","1.5","458,605"
"Other","2.3","129,245"
