"Title","Healthy eating of ‘5-a-day’ among 15 year olds by ethnicity"
"Location","England"
"Time period","2014/15"
"Data source","Public Health Outcomes Framework http://www.phoutcomes.info/"
"Source","https://www.ethnicityfactsandfigures.digitalbeta.org.uk"

"Ethnicity","Value"
"White","51.1"
"Mixed","55.8"
"Asian","60.3"
"Black","49.5"
"Other","64.9"
"All","52.4"
