"Title"," Percentage of adults who had taken part in the arts in the past year, by ethnicity"
"Location","England"
"Time period","2015/16"
"Data source","Taking Part survey"
"Data source link","https://www.gov.uk/government/collections/sat--2"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","January 2017"

"Standard Ethnicity","%","Number"
"All","76","10,171"
"Asian","59","434"
"Black","70","242"
"White","78","9,312"
"Other","78","174"
