"Permanent exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Black Caribbean","DfE","48095","30","0.07"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Black African","DfE","178405","35","0.02"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Black other","DfE","36000","15","0.04"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Chinese","DfE","21880","0","0"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Any other Ethnic group","DfE","89745","5","0.01"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Unknown","DfE","37910","15","0.04"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","White","DfE","2419315","4820","0.2"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","White British","DfE","2235470","4455","0.2"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","White Irish","DfE","10675","30","0.29"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","White Irish Traveller","DfE","1060","15","1.42"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","White Gypsy/Roma","DfE","7760","75","0.94"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","White other","DfE","164350","245","0.15"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Mixed","DfE","160355","510","0.32"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Mixed White/Black Caribbean","DfE","44865","225","0.5"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Mixed White/Black African","DfE","19710","50","0.26"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Mixed White/Asian","DfE","37365","85","0.23"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Mixed other","DfE","58420","145","0.25"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Asian","DfE","345830","290","0.08"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Indian","DfE","95185","50","0.05"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Pakistani","DfE","136880","170","0.12"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Bangladeshi","DfE","56980","40","0.07"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Asian other","DfE","56785","25","0.05"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Black","DfE","182500","530","0.29"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Black Caribbean","DfE","42830","225","0.53"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Black African","DfE","117545","235","0.2"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Black other","DfE","22125","70","0.33"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Chinese","DfE","12880","!","!"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Any other Ethnic group","DfE","55355","90","0.17"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Unknown","DfE","46850","140","0.3"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","White","DfE","84100","60","0.07"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","White British","DfE","79235","55","0.07"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","White Irish","DfE","315","0","0"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","White Irish Traveller","DfE","120","0","0"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","White Gypsy/Roma","DfE","380","0","0"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","White other","DfE","4050","5","0.1"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Mixed","DfE","6175","10","0.15"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Mixed White/Black Caribbean","DfE","1895","5","0.16"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Mixed White/Black African","DfE","790","0","0"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Mixed White/Asian","DfE","1115","0","0"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Mixed other","DfE","2380","5","0.25"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Asian","DfE","10935","5","0.03"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Indian","DfE","2040","0","0"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Pakistani","DfE","5235","!","!"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Bangladeshi","DfE","1820","!","!"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Asian other","DfE","1840","!","!"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Black","DfE","7575","5","0.08"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Black Caribbean","DfE","1670","5","0.24"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Black African","DfE","4685","!","!"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Black other","DfE","1220","!","!"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Chinese","DfE","370","0","0"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Any other Ethnic group","DfE","1755","!","!"
"Permanent exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Unknown","DfE","1420","5","0.21"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","White","DfE","5984600","303725","5.08"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","White British","DfE","5439960","284270","5.23"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","White Irish","DfE","23295","1160","4.98"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","White Irish Traveller","DfE","5810","970","16.72"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","White Gypsy/Roma","DfE","25565","4420","17.29"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","White other","DfE","489975","12905","2.63"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","Mixed","DfE","447810","25680","5.73"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","Mixed White/Black Caribbean","DfE","119645","11590","9.69"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","Mixed White/Black African","DfE","59580","3295","5.53"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","Mixed White/Asian","DfE","105120","3360","3.2"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","Mixed other","DfE","163470","7430","4.55"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","Asian","DfE","871920","15680","1.8"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","Indian","DfE","238345","1990","0.84"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","Pakistani","DfE","349980","9070","2.59"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","Bangladeshi","DfE","139075","2610","1.88"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","Asian other","DfE","144520","2010","1.39"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","Black","DfE","452570","25555","5.65"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","Black Caribbean","DfE","92595","9445","10.2"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","Black African","DfE","300635","12650","4.21"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","Black other","DfE","59345","3465","5.84"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","Chinese","DfE","35130","195","0.56"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","Any other Ethnic group","DfE","146855","4570","3.11"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Total","Ethnicity","Unknown","DfE","86185","6460","7.49"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","White","DfE","3481190","52355","1.5"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","White British","DfE","3125260","49080","1.57"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","White Irish","DfE","12305","140","1.13"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","White Irish Traveller","DfE","4625","355","7.69"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","White Gypsy/Roma","DfE","17425","840","4.83"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","White other","DfE","321575","1935","0.6"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Mixed","DfE","281280","5295","1.88"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Mixed White/Black Caribbean","DfE","72885","2570","3.52"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Mixed White/Black African","DfE","39080","720","1.84"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Mixed White/Asian","DfE","66640","575","0.86"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Mixed other","DfE","102670","1430","1.39"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Asian","DfE","515150","1370","0.27"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Indian","DfE","141120","185","0.13"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Pakistani","DfE","207865","805","0.39"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Bangladeshi","DfE","80275","175","0.22"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Asian other","DfE","85895","200","0.24"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Black","DfE","262500","4265","1.62"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Black Caribbean","DfE","48095","1570","3.26"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Black African","DfE","178405","2080","1.16"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Black other","DfE","36000","620","1.72"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Chinese","DfE","21880","45","0.2"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Any other Ethnic group","DfE","89745","515","0.57"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Primary","Ethnicity","Unknown","DfE","37910","500","1.32"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","White","DfE","2419315","239605","9.9"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","White British","DfE","2235470","223795","10.01"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","White Irish","DfE","10675","980","9.18"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","White Irish Traveller","DfE","1060","555","52.17"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","White Gypsy/Roma","DfE","7760","3500","45.1"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","White other","DfE","164350","10780","6.56"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Mixed","DfE","160355","19035","11.87"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Mixed White/Black Caribbean","DfE","44865","8350","18.61"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Mixed White/Black African","DfE","19710","2465","12.51"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Mixed White/Asian","DfE","37365","2680","7.18"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Mixed other","DfE","58420","5540","9.48"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Asian","DfE","345830","14060","4.07"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Indian","DfE","95185","1780","1.87"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Pakistani","DfE","136880","8155","5.96"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Bangladeshi","DfE","56980","2370","4.16"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Asian other","DfE","56785","1760","3.1"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Black","DfE","182500","20335","11.14"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Black Caribbean","DfE","42830","7345","17.15"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Black African","DfE","117545","10340","8.8"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Black other","DfE","22125","2650","11.98"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Chinese","DfE","12880","155","1.19"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Any other Ethnic group","DfE","55355","3960","7.16"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Secondary","Ethnicity","Unknown","DfE","46850","5740","12.25"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","White","DfE","84100","11765","13.99"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","White British","DfE","79235","11390","14.38"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","White Irish","DfE","315","40","13.1"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","White Irish Traveller","DfE","120","60","51.24"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","White Gypsy/Roma","DfE","380","75","20.16"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","White other","DfE","4050","190","4.74"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Mixed","DfE","6175","1350","21.85"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Mixed White/Black Caribbean","DfE","1895","675","35.53"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Mixed White/Black African","DfE","790","110","13.81"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Mixed White/Asian","DfE","1115","105","9.52"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Mixed other","DfE","2380","460","19.38"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Asian","DfE","10935","250","2.29"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Indian","DfE","2040","25","1.32"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Pakistani","DfE","5235","110","2.08"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Bangladeshi","DfE","1820","60","3.41"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Asian other","DfE","1840","50","2.83"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Black","DfE","7575","960","12.65"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Black Caribbean","DfE","1670","535","31.94"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Black African","DfE","4685","230","4.89"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Black other","DfE","1220","195","16.04"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Chinese","DfE","370","!","!"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Any other Ethnic group","DfE","1755","95","5.42"
"Fixed period exclusion","201617","NATIONAL","E92000001","England","Special","Ethnicity","Unknown","DfE","1420","220","15.42"
